Job_Description,CV_Text,Label
"Job Category: בעלי חיים, Company: TechCorp, Salary: 30 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 6080, Address: Tel Aviv, Search Radius: 25km, Skills: Driving License, SAP, Soft Skills: Team player, Fast learner. Looking for עיצוב וקריאייטיב job.",0
"Job Category: חינוך והוראה, Company: TechCorp, Salary: 41 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 4724, Address: Tel Aviv, Search Radius: 10km, Skills: SAP, English, Soft Skills: Team player, Fast learner. Looking for בניין וייצור job.",0
"Job Category: עיצוב וקריאייטיב, Company: TechCorp, Salary: 41 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 4518, Address: Tel Aviv, Search Radius: 26km, Skills: Excel, Python, Soft Skills: Team player, Fast learner. Looking for עיצוב וקריאייטיב job.",1
"Job Category: מכירות ואופנה, Company: TechCorp, Salary: 34 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 5684, Address: Tel Aviv, Search Radius: 16km, Skills: Python, English, Soft Skills: Team player, Fast learner. Looking for מכירות ואופנה job.",1
"Job Category: עיצוב וקריאייטיב, Company: TechCorp, Salary: 54 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 7426, Address: Tel Aviv, Search Radius: 18km, Skills: SAP, Java, Soft Skills: Team player, Fast learner. Looking for חינוך והוראה job.",0
"Job Category: עיצוב וקריאייטיב, Company: TechCorp, Salary: 57 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 7317, Address: Tel Aviv, Search Radius: 28km, Skills: Driving License, Python, Soft Skills: Team player, Fast learner. Looking for רפואה ורווחה job.",0
"Job Category: עיצוב וקריאייטיב, Company: TechCorp, Salary: 72 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 8560, Address: Tel Aviv, Search Radius: 30km, Skills: Java, Driving License, Soft Skills: Team player, Fast learner. Looking for עיצוב וקריאייטיב job.",1
"Job Category: רפואה ורווחה, Company: TechCorp, Salary: 60 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 2112, Address: Tel Aviv, Search Radius: 7km, Skills: Excel, Java, Soft Skills: Team player, Fast learner. Looking for מכירות ואופנה job.",0
"Job Category: משלוחים ותחבורה, Company: TechCorp, Salary: 68 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 3217, Address: Tel Aviv, Search Radius: 24km, Skills: SAP, English, Soft Skills: Team player, Fast learner. Looking for משלוחים ותחבורה job.",1
"Job Category: מכירות ואופנה, Company: TechCorp, Salary: 34 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 8378, Address: Tel Aviv, Search Radius: 26km, Skills: Driving License, Java, Soft Skills: Team player, Fast learner. Looking for רפואה ורווחה job.",0
"Job Category: הפקה ואירועים, Company: TechCorp, Salary: 61 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 7320, Address: Tel Aviv, Search Radius: 17km, Skills: English, Java, Soft Skills: Team player, Fast learner. Looking for הפקה ואירועים job.",1
"Job Category: שירות לקוחות, Company: TechCorp, Salary: 78 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 1763, Address: Tel Aviv, Search Radius: 10km, Skills: English, SAP, Soft Skills: Team player, Fast learner. Looking for שירות לקוחות job.",1
"Job Category: אפסנאות ולוגיסטיקה, Company: TechCorp, Salary: 36 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 8588, Address: Tel Aviv, Search Radius: 10km, Skills: Excel, English, Soft Skills: Team player, Fast learner. Looking for אפסנאות ולוגיסטיקה job.",1
"Job Category: מכירות ואופנה, Company: TechCorp, Salary: 47 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 6045, Address: Tel Aviv, Search Radius: 12km, Skills: Driving License, Excel, Soft Skills: Team player, Fast learner. Looking for מכירות ואופנה job.",1
"Job Category: מסעדנות, Company: TechCorp, Salary: 43 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 8955, Address: Tel Aviv, Search Radius: 28km, Skills: Python, Driving License, Soft Skills: Team player, Fast learner. Looking for מסעדנות job.",1
"Job Category: חינוך והוראה, Company: TechCorp, Salary: 57 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 8645, Address: Tel Aviv, Search Radius: 25km, Skills: Excel, Driving License, Soft Skills: Team player, Fast learner. Looking for חינוך והוראה job.",1
"Job Category: בעלי חיים, Company: TechCorp, Salary: 70 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 9032, Address: Tel Aviv, Search Radius: 14km, Skills: English, Driving License, Soft Skills: Team player, Fast learner. Looking for מסעדנות job.",0
"Job Category: מסעדנות, Company: TechCorp, Salary: 71 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 7543, Address: Tel Aviv, Search Radius: 21km, Skills: Python, Excel, Soft Skills: Team player, Fast learner. Looking for מסעדנות job.",1
"Job Category: אבטחה וביטחון, Company: TechCorp, Salary: 35 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 9320, Address: Tel Aviv, Search Radius: 25km, Skills: Driving License, English, Soft Skills: Team player, Fast learner. Looking for טכנולוגיה job.",0
"Job Category: מסעדנות, Company: TechCorp, Salary: 57 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 1118, Address: Tel Aviv, Search Radius: 25km, Skills: Java, SAP, Soft Skills: Team player, Fast learner. Looking for מסעדנות job.",1
"Job Category: מכירות ואופנה, Company: TechCorp, Salary: 48 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 7351, Address: Tel Aviv, Search Radius: 30km, Skills: English, Java, Soft Skills: Team player, Fast learner. Looking for מסעדנות job.",0
"Job Category: טכנולוגיה, Company: TechCorp, Salary: 75 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 7052, Address: Tel Aviv, Search Radius: 14km, Skills: Python, Java, Soft Skills: Team player, Fast learner. Looking for בניין וייצור job.",0
"Job Category: אפסנאות ולוגיסטיקה, Company: TechCorp, Salary: 49 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 3606, Address: Tel Aviv, Search Radius: 11km, Skills: SAP, Excel, Soft Skills: Team player, Fast learner. Looking for אפסנאות ולוגיסטיקה job.",1
"Job Category: מכירות ואופנה, Company: TechCorp, Salary: 76 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 8393, Address: Tel Aviv, Search Radius: 19km, Skills: SAP, Python, Soft Skills: Team player, Fast learner. Looking for רפואה ורווחה job.",0
"Job Category: אבטחה וביטחון, Company: TechCorp, Salary: 73 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 3912, Address: Tel Aviv, Search Radius: 7km, Skills: Driving License, SAP, Soft Skills: Team player, Fast learner. Looking for טכנולוגיה job.",0
"Job Category: מסעדנות, Company: TechCorp, Salary: 54 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 7080, Address: Tel Aviv, Search Radius: 18km, Skills: Java, SAP, Soft Skills: Team player, Fast learner. Looking for מסעדנות job.",1
"Job Category: משלוחים ותחבורה, Company: TechCorp, Salary: 71 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 1223, Address: Tel Aviv, Search Radius: 5km, Skills: Driving License, Java, Soft Skills: Team player, Fast learner. Looking for משלוחים ותחבורה job.",1
"Job Category: אפסנאות ולוגיסטיקה, Company: TechCorp, Salary: 47 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 7533, Address: Tel Aviv, Search Radius: 29km, Skills: Excel, Java, Soft Skills: Team player, Fast learner. Looking for אפסנאות ולוגיסטיקה job.",1
"Job Category: בעלי חיים, Company: TechCorp, Salary: 77 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 5641, Address: Tel Aviv, Search Radius: 17km, Skills: SAP, Driving License, Soft Skills: Team player, Fast learner. Looking for אחזקה job.",0
"Job Category: חינוך והוראה, Company: TechCorp, Salary: 37 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 9328, Address: Tel Aviv, Search Radius: 20km, Skills: Java, SAP, Soft Skills: Team player, Fast learner. Looking for אחזקה job.",0
"Job Category: בניין וייצור, Company: TechCorp, Salary: 35 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 9912, Address: Tel Aviv, Search Radius: 29km, Skills: Java, English, Soft Skills: Team player, Fast learner. Looking for בניין וייצור job.",1
"Job Category: חינוך והוראה, Company: TechCorp, Salary: 62 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 3696, Address: Tel Aviv, Search Radius: 15km, Skills: SAP, Python, Soft Skills: Team player, Fast learner. Looking for רפואה ורווחה job.",0
"Job Category: רפואה ורווחה, Company: TechCorp, Salary: 74 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 8308, Address: Tel Aviv, Search Radius: 15km, Skills: Java, Excel, Soft Skills: Team player, Fast learner. Looking for רפואה ורווחה job.",1
"Job Category: חינוך והוראה, Company: TechCorp, Salary: 67 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 1206, Address: Tel Aviv, Search Radius: 7km, Skills: SAP, Java, Soft Skills: Team player, Fast learner. Looking for משלוחים ותחבורה job.",0
"Job Category: עיצוב וקריאייטיב, Company: TechCorp, Salary: 33 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 9731, Address: Tel Aviv, Search Radius: 30km, Skills: English, Python, Soft Skills: Team player, Fast learner. Looking for שירות לקוחות job.",0
"Job Category: אחזקה, Company: TechCorp, Salary: 65 per hour, Hours: 08:00-17:00, Requirements: Experience in the field, Ability to work in shifts. Location: Tel Aviv, Contact: 050-1234567.","Candidate Details: Name: 8187, Address: Tel Aviv, Search Radius: 18km, Skills: SAP, Driving License, Soft Skills: Team player, Fast learner. Looking for משלוחים ותחבורה job.",0
